Departamento,Municipio,lat,lon,DIF_min,DIF_max,DIF_mean,DIF_count,DIF_std,DIF_median,DNI_min,DNI_max,DNI_mean,DNI_count,DNI_std,DNI_median,GHI_min,GHI_max,GHI_mean,GHI_count,GHI_std,GHI_median,GTI_min,GTI_max,GTI_mean,GTI_count,GTI_std,GTI_median,OPTA_min,OPTA_max,OPTA_mean,OPTA_count,OPTA_std,OPTA_median,PVOUT_min,PVOUT_max,PVOUT_mean,PVOUT_count,PVOUT_std,PVOUT_median,TEMP_min,TEMP_max,TEMP_mean,TEMP_count,TEMP_std,TEMP_median
NARIÑO,CONSACA,1.2090617524841138,-77.4406418145073,711.8720092773438,905.4550170898438,866.7923948220065,1545,26.30982947767326,875.8699951171875,517.1939697265625,1279.8360595703125,1027.875647249191,1545,171.11593885069672,1080.7750244140625,1131.9100341796875,1799.5870361328125,1608.2245954692557,1545,148.76651387024506,1660.06103515625,1131.178955078125,1799.9520263671875,1608.642071197411,1545,149.15207153350374,1661.52197265625,0.0,2.0,1.25,8,0.82915619758885,1.5,1038.77099609375,1445.6590576171875,1313.4703125,140,98.3634483862467,1348.137451171875,6.900000095367432,22.799999237060547,16.260714285714286,140,3.6920318319040017,16.799999237060547
NARIÑO,CONTADERO,0.9326647730319156,-77.52808557663167,800.6279907226562,906.916015625,885.9069793536804,557,21.100490982238508,894.1320190429688,806.8369750976562,1207.1510009765625,1087.2785008976662,557,74.56883872603926,1109.6300048828125,1453.6949462890625,1730.553955078125,1638.6937836624775,557,47.16667973565016,1650.199951171875,1455.52099609375,1731.2850341796875,1640.8859964093358,557,46.62322187840204,1652.7559814453125,2.0,3.0,2.3333333333333335,3,0.4714045207910317,2.0,1247.3289794921875,1411.3260498046875,1354.1464460784314,51,35.35234798794351,1361.2869873046875,9.600000381469727,16.100000381469727,12.315685795802697,51,1.5381900189697129,12.100000381469727
NARIÑO,CORDOBA,0.7707912950427986,-77.36031082786666,749.8579711914062,923.7169799804688,859.8666582085765,3941,29.77482194262942,862.35498046875,303.52301025390625,1141.041015625,666.7409921339762,3941,203.49276901895547,601.9320068359375,990.9229736328125,1671.7490234375,1320.350418675463,3941,155.1883542596962,1284.949951171875,989.4619750976562,1672.844970703125,1320.5909667597057,3941,155.47418514685856,1286.7760009765625,1.0,3.0,2.4210526315789473,19,0.8153649149910351,3.0,905.8200073242188,1374.801025390625,1101.5306372549019,357,121.37076574228524,1069.8170166015625,5.300000190734863,19.299999237060547,11.352100019695378,357,3.457930789860356,11.399999618530273
NARIÑO,PASTO,1.0836046952504736,-77.20609910856153,567.9639892578125,920.7949829101562,882.0663390663391,14245,29.064588425265082,889.3839721679688,206.00100708007812,1319.282958984375,812.4997542997543,14245,190.9399347577944,803.5499877929688,758.2589721679688,1803.239013671875,1426.3438399438398,14245,152.56236082079556,1427.761962890625,758.989990234375,1803.239013671875,1427.0798174798174,14245,152.524916615645,1428.4930419921875,0.0,4.0,2.1728395061728394,81,0.7664270713663582,2.0,727.2130126953125,1447.1199951171875,1191.8610894941635,1285,114.4955338197686,1194.001953125,5.400000095367432,19.100000381469727,10.651595178745136,1285,2.3870417330340903,10.5
NARIÑO,ALBAN,1.469852626625311,-77.06881439760326,837.8839721679688,910.5679931640625,877.9630625,500,13.036761841224038,878.0609741210938,996.4019775390625,1486.9329833984375,1320.409375,500,101.5735490300265,1332.7974853515625,1613.3089599609375,1932.9029541015625,1834.788,500,66.72866255415609,1846.886474609375,1614.405029296875,1933.9990234375,1836.27025,500,66.43141186100024,1848.3475341796875,2.0,2.0,2.0,3,0.0,2.0,1333.1619873046875,1539.89404296875,1472.3771609042553,47,49.26876407124173,1488.0279541015625,16.399999618530273,21.600000381469727,18.90425402052859,47,1.3589666692433306,19.0
NARIÑO,ALDANA,0.9134236647902205,-77.69538249605763,876.2349853515625,904.7239990234375,898.0561079545455,616,3.2955518174644305,898.1500244140625,1115.4739990234375,1288.967041015625,1207.4078733766235,616,28.70692200080256,1202.58544921875,1666.635986328125,1754.6610107421875,1694.6765422077922,616,21.00722863511402,1685.8115234375,1667.0009765625,1755.0260009765625,1695.570515422078,616,21.13330265207063,1686.7239990234375,2.0,2.0,2.0,3,0.0,2.0,1381.010009765625,1443.468017578125,1400.740234375,56,14.564023554605006,1393.7939453125,10.600000381469727,12.5,11.51607186453683,56,0.43043861839004255,11.399999618530273
NARIÑO,CUASPUD,0.8754234978795145,-77.73590793100615,859.0679931640625,906.551025390625,897.4629755434783,736,4.575914557089511,897.7839965820312,1081.5050048828125,1285.31494140625,1218.4138926630435,736,31.32085511936063,1222.1259765625,1631.2060546875,1749.9129638671875,1704.265285326087,736,20.90869640217873,1705.35205078125,1631.93701171875,1751.008056640625,1705.234714673913,736,20.99569558596123,1706.447998046875,2.0,2.0,2.0,5,0.0,2.0,1357.634033203125,1434.3370361328125,1405.5200559701493,67,15.119702277367498,1406.5780029296875,11.100000381469727,13.0,12.197014196595148,67,0.3999888447238117,12.300000190734863
NARIÑO,ANCUYA,1.2452503814679345,-77.53115930706736,806.1069946289062,904.3590087890625,870.5674250832409,901,16.97925376221291,872.5819702148438,950.0150146484375,1317.45703125,1148.3646642619312,901,52.567818567757136,1150.9029541015625,1554.1390380859375,1801.7779541015625,1712.4225860155384,901,41.0936145595739,1716.31005859375,1554.8690185546875,1802.14404296875,1712.864039955605,901,41.14548735170849,1717.406005859375,0.0,2.0,1.1666666666666667,6,0.6871842709362768,1.0,1329.510009765625,1455.156005859375,1385.9276867378048,82,26.97624135747983,1384.6629638671875,11.899999618530273,22.899999618530273,18.20609785870808,82,2.6902419232156807,18.399999618530273
NARIÑO,ARBOLEDA,1.4800513585145314,-77.12985616733403,815.968017578125,890.114013671875,856.4197689345315,779,13.274959515189556,855.781005859375,1217.3780517578125,1566.9219970703125,1437.2708600770218,779,52.61928561953039,1444.56396484375,1786.072021484375,1975.636962890625,1914.0831193838253,779,31.37009881426884,1918.657958984375,1788.2640380859375,1977.8289794921875,1916.3145057766367,779,31.389390589440044,1921.2149658203125,2.0,3.0,2.4,5,0.4898979485566356,2.0,1501.54296875,1584.4539794921875,1538.728515625,68,17.831906098673212,1540.4420166015625,15.300000190734863,22.399999618530273,19.00588091681985,68,1.9116424098194602,19.25
NARIÑO,BELEN,1.5907597016702513,-77.04289210694616,859.4329833984375,937.2319946289062,899.7091346153846,546,13.304920454771908,899.2459716796875,912.760009765625,1327.6839599609375,1126.5467032967033,546,66.09007232925846,1134.83203125,1518.343994140625,1787.5340576171875,1675.1220238095239,546,35.72267972417555,1678.68896484375,1517.614013671875,1787.16796875,1675.106684981685,546,35.75845187797786,1678.68896484375,0.0,1.0,0.6666666666666666,3,0.4714045207910317,1.0,1310.8819580078125,1435.4320068359375,1368.2112630208333,48,27.88349962408814,1369.68798828125,13.399999618530273,18.799999237060547,15.779167175292969,48,1.3869868014837605,15.600000381469727
NARIÑO,BUESACO,1.3152121835642474,-77.11636601695571,781.27001953125,914.5859985351562,876.2074280859327,8239,14.214028114864494,876.5999755859375,582.573974609375,1611.4830322265625,1076.3493142371647,8239,269.6690474509044,1047.1719970703125,1246.5980224609375,2016.5450439453125,1638.875106202209,8239,207.47258597260483,1619.884033203125,1245.136962890625,2017.6409912109375,1639.3142371647045,8239,207.1765560828967,1619.1529541015625,1.0,5.0,2.4444444444444446,45,1.0446808243149472,2.0,1063.2430419921875,1601.6209716796875,1343.1009810554804,739,150.13512371531453,1337.9110107421875,8.100000381469727,22.399999618530273,14.49566955979364,739,3.547067237446309,14.0
NARIÑO,COLON,1.6363362632963556,-77.04732143702213,831.6740112304688,940.1530151367188,907.3999687890138,801,16.327696827987406,910.2030029296875,848.1110229492188,1252.8079833984375,1101.8622034956304,801,65.91260015431043,1104.5159912109375,1497.8900146484375,1768.5400390625,1685.6087702871412,801,43.983936941680845,1688.18603515625,1498.9859619140625,1768.5400390625,1685.1253121098628,801,43.80193128994307,1687.4549560546875,1.0,2.0,1.4,5,0.4898979485566356,1.0,1303.9420166015625,1410.595947265625,1361.923325892857,70,26.96630905155782,1367.4959716796875,14.100000381469727,21.5,18.314285714285713,70,1.719824327944937,18.299999237060547
NARIÑO,NARINO,1.2808754233120694,-77.35388989023502,786.7490234375,902.8980102539062,885.752700617284,324,16.71814876695899,890.47998046875,562.4849853515625,1295.906982421875,1084.915412808642,324,162.93618168933335,1142.3194580078125,1255.364013671875,1764.157958984375,1617.7892554012346,324,122.32695098377461,1669.375,1254.634033203125,1764.157958984375,1617.5480324074074,324,122.69234483093803,1669.1920166015625,0.0,0.0,0.0,1,0.0,0.0,1165.14794921875,1423.3790283203125,1330.8087384259259,27,82.55651767666261,1366.7659912109375,6.599999904632568,17.0,14.511110658998843,27,2.572552147079901,15.600000381469727
NARIÑO,OSPINA,1.0298131343336485,-77.55235180195105,775.426025390625,907.281005859375,886.924925595238,840,19.03742653567185,893.0360107421875,886.8270263671875,1334.258056640625,1229.5736607142858,840,81.29810915238137,1255.5469970703125,1488.759033203125,1795.9339599609375,1724.2386904761904,840,52.604908841379675,1738.9549560546875,1489.85498046875,1795.9339599609375,1724.2434523809525,840,52.67686801289474,1738.9549560546875,1.0,1.0,1.0,5,0.0,1.0,1287.8719482421875,1467.208984375,1421.9464142628206,78,37.5506307059483,1432.3280029296875,8.800000190734863,17.0,12.553846310346554,78,1.717160127941771,12.350000381469727
NARIÑO,SAPUYES,1.0361886358424939,-77.68044231060277,835.3270263671875,905.4550170898438,891.441571524513,1489,7.474371693893706,893.4019775390625,845.9190063476562,1229.4320068359375,1145.6346541302887,1489,61.34667188427302,1169.530029296875,1448.58203125,1705.35205078125,1644.2745130960377,1489,40.378120539403454,1658.2349853515625,1446.3900146484375,1704.987060546875,1644.9430826057758,1489,39.98685986933226,1658.5999755859375,1.0,2.0,1.5555555555555556,9,0.4969039949999533,2.0,1267.052001953125,1401.0989990234375,1362.9560185185185,135,24.92163665904588,1369.322021484375,7.599999904632568,12.600000381469727,11.4,135,1.2019736967697234,11.899999618530273
NARIÑO,TAMINANGO,1.5916572099787816,-77.3252550029362,798.4359741210938,934.3099975585938,885.0709225700165,3035,24.330650192254385,886.8270263671875,1054.842041015625,1647.2779541015625,1439.3453047775947,3035,96.90610092455456,1452.5989990234375,1714.4830322265625,2061.470947265625,1956.516309719934,3035,60.88256999348051,1965.7760009765625,1714.8489990234375,2063.6630859375,1957.728830313015,3035,61.32690458922486,1967.237060546875,1.0,3.0,2.3529411764705883,17,0.6809315825170721,2.0,1418.9959716796875,1654.217041015625,1555.599794708029,274,46.12416235549316,1562.721923828125,17.100000381469727,24.899999618530273,22.035036852760037,274,1.8917836873681921,22.5
NARIÑO,TANGUA,1.0640783827675475,-77.35063394329089,782.3660278320312,925.9089965820312,891.7239399293286,2830,22.882144500223813,899.6110229492188,489.07000732421875,1188.157958984375,896.4212014134275,2830,161.57781042808088,901.43701171875,1133.7359619140625,1685.6290283203125,1495.4929328621909,2830,120.66924342197196,1508.299560546875,1135.927978515625,1685.9940185546875,1495.7452296819788,2830,120.7823186238091,1507.9344482421875,1.0,2.0,1.375,16,0.4841229182759271,1.0,1006.6290283203125,1391.968017578125,1246.1280757874015,254,87.78775693170526,1251.529541015625,5.800000190734863,18.100000381469727,10.747637410802165,254,3.041351229380971,10.5
NARIÑO,CHACHAGUI,1.386501036393947,-77.26969303759246,712.968017578125,914.5859985351562,872.2822708113804,1898,28.678397651673524,877.3300170898438,873.677978515625,1644.35595703125,1308.032139093783,1898,202.4342631884121,1303.5770263671875,1496.06396484375,2058.549072265625,1820.111037934668,1898,146.88871772056712,1822.5975341796875,1495.333984375,2060.375,1820.564014752371,1898,147.42419753733603,1822.9625244140625,0.0,3.0,1.9,10,1.044030650891055,2.0,1301.7509765625,1629.7459716796875,1473.9320772058823,170,99.1669267240729,1480.541015625,12.699999809265137,23.299999237060547,18.17470559512868,170,2.3382260367580243,18.349998474121094
NARIÑO,EL PEÑOL,1.5122784866021997,-77.4305109473844,770.677978515625,940.5189819335938,886.6522858982614,1553,30.90842374396794,891.2100219726562,967.9130249023438,1604.54296875,1311.5899066323245,1553,126.10376026835023,1314.5350341796875,1572.4010009765625,2068.77587890625,1872.743399871217,1553,94.34230155060705,1874.0980224609375,1573.1319580078125,2070.60205078125,1873.6471345782356,1553,94.65854421593097,1874.4630126953125,2.0,3.0,2.5714285714285716,7,0.4948716593053935,3.0,1330.239990234375,1630.8409423828125,1491.7039991258741,143,67.34824453534932,1492.0460205078125,16.899999618530273,25.100000381469727,22.006293023382867,143,1.784870996311345,22.100000381469727
NARIÑO,EL TABLON DE GOMEZ,1.4094261891836655,-76.98526855476487,783.4609985351562,922.6220092773438,881.0129234629862,3985,17.982623316517284,882.8090209960938,490.1659851074219,1493.8719482421875,935.5166248431618,3985,192.20259222168414,924.0819702148438,1189.6190185546875,1936.9210205078125,1541.8141781681304,3985,151.53806564334658,1531.1280517578125,1195.0980224609375,1937.2860107421875,1542.4840652446676,3985,151.61224848462112,1532.2239990234375,2.0,2.0,2.0,21,0.0,2.0,1086.9840087890625,1524.18798828125,1273.3836025280898,356,103.27169324393556,1270.887451171875,6.900000095367432,21.100000381469727,13.361236229371489,356,3.388929818729184,13.350000381469727
NARIÑO,TUQUERRES,1.1344365874495819,-77.6307301295143,795.8800048828125,909.4719848632812,887.1151233464426,2797,16.537005595297487,891.9400024414062,696.531982421875,1332.7969970703125,1112.8245441544511,2797,105.79383673612065,1136.29296875,1337.5460205078125,1790.0899658203125,1635.256346085091,2797,69.80269287840518,1648.373046875,1336.449951171875,1790.821044921875,1635.5863425098319,2797,69.85143615948719,1648.373046875,0.0,2.0,1.2352941176470589,17,0.6443794794178425,1.0,1166.9739990234375,1454.791015625,1358.3952132936508,252,50.009292233257476,1368.95703125,8.300000190734863,18.600000381469727,12.109523228236608,252,2.155021057480444,11.75
NARIÑO,LINARES,1.3951724984764298,-77.52093833796162,760.0850219726562,919.698974609375,869.7227427597956,1761,21.788358248857424,870.3909912109375,903.2630004882812,1388.6800537109375,1179.7747018739353,1761,70.68685564700661,1177.5660400390625,1493.8719482421875,1914.6400146484375,1758.7194775695627,1761,55.77877320680366,1760.8699951171875,1494.60302734375,1916.467041015625,1759.4812606473595,1761,55.87436154881897,1761.6009521484375,1.0,3.0,1.8888888888888888,9,0.7370277311900889,2.0,1310.1519775390625,1485.10595703125,1415.021875,160,35.76053863403106,1416.257080078125,14.800000190734863,24.600000381469727,20.179376220703126,160,2.309845687615473,20.299999237060547
NARIÑO,YACUANQUER,1.125541405799364,-77.42468126662868,764.833984375,913.8560180664062,883.4109563253012,1328,24.37376130292555,889.7490234375,786.3829956054688,1284.949951171875,1121.578313253012,1328,85.05275466366311,1142.866943359375,1402.925048828125,1783.8809814453125,1672.1080572289156,1328,61.69616135262737,1677.9580078125,1406.2120361328125,1785.70703125,1673.2183734939758,1328,61.577466532874155,1679.053955078125,1.0,2.0,1.7142857142857142,7,0.45175395145262565,2.0,1269.9739990234375,1437.989013671875,1373.9799845041323,121,30.690064710692965,1379.5489501953125,7.599999904632568,20.299999237060547,14.571901431753616,121,3.18135638559923,14.800000190734863
NARIÑO,MALLAMA,1.1559432041203743,-77.84664519060608,692.1489868164062,925.9089965820312,863.9106027694814,7366,28.848804095700455,865.6420288085938,347.7179870605469,1270.3399658203125,848.4117567200651,7366,170.4228688177704,837.5180053710938,1041.3280029296875,1703.8909912109375,1443.1414607656802,7366,110.08129207630235,1437.6240234375,1040.9620361328125,1703.8909912109375,1443.364648384469,7366,109.99232840181126,1437.6240234375,0.0,1.0,0.10526315789473684,38,0.30689220499185793,0.0,929.1959838867188,1391.968017578125,1191.2945359281437,668,94.75222504989306,1180.123046875,8.0,23.600000381469727,15.588922740456587,668,3.3596936646794573,15.899999618530273
NARIÑO,LA CRUZ,1.5841770494879106,-76.92335166840678,778.7130126953125,908.0120239257812,876.0390700678075,3097,18.94246851532686,879.52197265625,471.1719970703125,1260.843017578125,923.7365999354214,3097,199.12248317490608,954.3980102539062,1169.530029296875,1763.427001953125,1518.309654504359,3097,154.32060699308497,1546.468994140625,1166.9739990234375,1764.52294921875,1518.406683887633,3097,154.51960138766336,1547.198974609375,1.0,3.0,2.0588235294117645,17,0.5391265523477459,2.0,1015.030029296875,1426.301025390625,1259.5946428571428,280,112.89598883086828,1287.323486328125,6.5,18.600000381469727,12.7721435546875,280,2.694930870951554,12.800000190734863
NARIÑO,LA FLORIDA,1.3339212872454491,-77.38823772502938,728.3079833984375,906.916015625,876.6692930153322,1761,22.078636103551815,882.0789794921875,455.8320007324219,1472.68798828125,1157.1714934696195,1761,171.35757699136477,1199.845947265625,1089.541015625,1933.2679443359375,1695.5525269733107,1761,131.79823872277387,1732.3809814453125,1088.81005859375,1933.2679443359375,1695.9747302668939,1761,132.0304702202259,1732.7459716796875,0.0,2.0,1.1818181818181819,11,0.8331955809010618,1.0,1070.5479736328125,1530.762939453125,1377.6388257575757,165,88.72173261131014,1406.9429931640625,7.900000095367432,22.899999618530273,17.016969992897728,165,2.47551943941494,16.899999618530273
NARIÑO,EL TAMBO,1.4302678781855367,-77.38311384862783,736.708984375,935.77001953125,882.076563958917,3213,21.82844841400072,885.3660278320312,866.7379760742188,1593.5860595703125,1267.1314192343605,3213,92.69039332332109,1262.303955078125,1439.449951171875,2027.8680419921875,1804.6112667289137,3213,67.64091941941075,1793.7430419921875,1443.468017578125,2029.3289794921875,1805.2057267351386,3213,67.75361597842087,1794.4730224609375,0.0,3.0,1.9473684210526316,19,0.886963134018564,2.0,1306.134033203125,1606.3690185546875,1459.7114291958042,286,43.40900871055,1454.791015625,14.300000190734863,24.399999618530273,18.624125874125873,286,2.485681730342198,18.399999618530273
NARIÑO,FUNES,0.9141938938910131,-77.32840498448331,681.9219970703125,917.1430053710938,848.9717718304356,5119,38.55065731715126,855.416015625,273.2070007324219,1291.5240478515625,692.0580191443642,5119,253.74744283677242,598.64501953125,895.593017578125,1791.551025390625,1331.1012893143193,5119,216.87890444424966,1254.634033203125,893.0360107421875,1791.916015625,1331.541414338738,5119,216.49035292938697,1254.9990234375,1.0,3.0,1.793103448275862,29,0.7601864718982276,2.0,811.5850219726562,1444.197998046875,1116.5292669584246,457,166.7945017785618,1057.3990478515625,5.199999809265137,18.600000381469727,10.592778779745624,457,3.4421274110089777,10.0
NARIÑO,GUACHUCAL,0.9750371492960275,-77.73758735513938,840.8060302734375,898.8800048828125,889.2658102766799,2024,8.73954789813616,893.0360107421875,728.6740112304688,1223.9530029296875,1080.1032608695652,2024,116.33310803244156,1120.0390625,1391.968017578125,1694.39501953125,1601.2025691699605,2024,79.27917720654374,1630.1109619140625,1394.8900146484375,1695.125,1602.1730484189723,2024,78.89184864362,1631.2060546875,1.0,3.0,2.0,10,0.4472135954999579,2.0,1203.864013671875,1400.3680419921875,1326.9269682320441,181,58.049161219771534,1347.406982421875,8.399999618530273,12.800000190734863,11.383424874827348,181,1.151099089695223,11.800000190734863
NARIÑO,LA UNION,1.619699556943144,-77.14283862775329,845.5540161132812,952.93701171875,922.0730413492927,1838,16.098462293739082,924.447998046875,912.0289916992188,1448.2159423828125,1213.620239390642,1838,102.99946217468207,1199.2984619140625,1564.0,1954.0880126953125,1779.8649347116432,1838,77.43157750057416,1764.52294921875,1563.635009765625,1956.279052734375,1780.0603917301414,1838,77.77875915889764,1764.7054443359375,0.0,3.0,1.3333333333333333,9,1.1547005383792515,1.0,1318.18701171875,1529.6669921875,1421.931652607362,163,50.79141902116657,1415.708984375,14.600000381469727,24.200000762939453,20.44417267781825,163,2.161347560350621,20.700000762939453
NARIÑO,GUAITARILLA,1.1513638855535866,-77.53011802627206,765.5640258789062,909.1069946289062,882.2349966843501,1508,20.27411507528903,888.6530151367188,886.0969848632812,1345.2159423828125,1187.7276193633952,1508,80.80906319356411,1199.115966796875,1491.6810302734375,1795.9339599609375,1716.0573607427057,1508,50.22665269897183,1724.344970703125,1492.4119873046875,1796.300048828125,1716.370026525199,1508,50.00810229235339,1724.7110595703125,1.0,2.0,1.4,10,0.4898979485566356,1.0,1265.9560546875,1470.862060546875,1405.3531709558824,136,39.968058597123616,1411.1435546875,9.899999618530273,20.700000762939453,14.955882352941176,136,2.684836657431286,14.649999618530273
NARIÑO,LEIVA,1.9389783098188085,-77.31194253648552,670.5989990234375,942.344970703125,880.3444112521782,4017,22.552205924049478,877.6959838867188,651.2410278320312,1639.9720458984375,1209.1976599452328,4017,280.5320223844245,1184.1400146484375,1332.7969970703125,2093.248046875,1803.072442120986,4017,201.74555149962836,1788.2640380859375,1330.60595703125,2097.26611328125,1804.805576300722,4017,203.2029247375074,1790.0899658203125,0.0,4.0,2.0,22,1.4459976109624424,2.0,1170.6259765625,1637.416015625,1447.857142857143,364,141.23531924861484,1455.156005859375,11.699999809265137,25.100000381469727,20.59752747252747,364,3.1313145619112537,21.100000381469727
NARIÑO,GUALMATAN,0.9286598352238085,-77.58262388126928,856.14599609375,902.1680297851562,889.5117590206186,388,8.594396880790091,892.3060302734375,880.9829711914062,1141.406005859375,1059.2767396907216,388,57.49311486868417,1070.73046875,1505.926025390625,1656.4090576171875,1606.0051546391753,388,36.232131070163774,1614.77001953125,1510.3089599609375,1658.5999755859375,1608.3200708762886,388,36.21071723580455,1617.14453125,3.0,3.0,3.0,2,0.0,3.0,1295.906982421875,1361.6519775390625,1333.5987413194443,36,19.773009673487255,1334.988525390625,9.100000381469727,13.800000190734863,11.319444444444445,36,1.228779700179887,11.550000190734863
NARIÑO,ILES,0.9805309714073767,-77.51864753810914,804.280029296875,908.0120239257812,887.4788074712644,1044,16.687641358406673,893.0360107421875,853.5889892578125,1320.7440185546875,1172.8323754789271,1044,86.12819762657809,1190.7149658203125,1498.6209716796875,1797.030029296875,1701.516403256705,1044,62.28780799524376,1715.5789794921875,1500.447021484375,1797.030029296875,1701.6970785440612,1044,62.13546079690141,1715.9439697265625,1.0,2.0,1.5,6,0.5,1.5,1275.4530029296875,1459.904052734375,1403.8581861413043,92,41.80220141847312,1410.595458984375,9.100000381469727,18.299999237060547,12.92608642578125,92,2.248084617872227,12.399999618530273
NARIÑO,IMUES,1.072875812621294,-77.50150570338403,699.8189697265625,901.072021484375,875.4466492395437,1052,26.197301665159994,886.4619750976562,824.3690185546875,1363.113037109375,1246.9458174904944,1052,100.00129239514703,1283.488037109375,1350.3289794921875,1814.197021484375,1756.0642823193916,1052,63.21660512519935,1779.133056640625,1351.425048828125,1813.4659423828125,1756.8466017110266,1052,62.85164599858267,1779.133056640625,1.0,2.0,1.8,5,0.4000000000000001,2.0,1298.4639892578125,1484.740966796875,1438.0768229166667,96,44.538741094681264,1455.3389892578125,11.399999618530273,19.200000762939453,15.089584350585938,96,1.963228639219428,14.899999618530273
NARIÑO,IPIALES,0.5586133221262557,-77.37035805750027,603.3930053710938,925.5430297851562,865.2197947861947,20369,43.80310007686836,883.5399780273438,197.60000610351562,1291.1590576171875,750.5308066178998,20369,261.31581847629565,721.7340087890625,812.3159790039062,1759.0439453125,1402.5398399528697,20369,219.94708604485362,1405.116943359375,814.1420288085938,1760.1400146484375,1403.4870636751928,20369,220.35329492739567,1406.5780029296875,0.0,4.0,1.7863247863247864,117,0.9229186315687583,2.0,763.3720092773438,1448.947021484375,1152.938524590164,1830,161.99296875566088,1150.5374755859375,2.9000000953674316,23.399999618530273,14.941912141393443,1830,5.312431757668876,13.949999809265137
NARIÑO,CUMBAL,0.9442199910749569,-77.95957301938759,638.4569702148438,935.0399780273438,861.5787474679271,11848,30.533926042509194,865.6420288085938,317.4020080566406,1235.2760009765625,826.4937542201216,11848,152.34264630546284,814.1420288085938,960.2420043945312,1709.3699951171875,1424.3077312626604,11848,102.11463173851186,1418.6309814453125,960.2420043945312,1710.4659423828125,1424.6058406482107,11848,102.18964010239083,1418.6309814453125,0.0,3.0,0.8382352941176471,68,0.9793499362219076,0.0,929.926025390625,1396.7159423828125,1177.705633802817,1065,82.72568283528771,1171.3570556640625,4.300000190734863,22.600000381469727,14.14037558685446,1065,4.3776859853046775,13.399999618530273
NARIÑO,CUMBITARA,1.7256032172289193,-77.59281834088299,759.719970703125,974.8519897460938,924.3804750490303,4589,35.82276886420667,935.405029296875,285.9909973144531,1183.7750244140625,711.4761385922859,4589,147.90369056883443,722.8300170898438,1002.9760131835938,1843.052001953125,1458.5011985181957,4589,141.08778025088907,1479.6280517578125,1002.9760131835938,1843.4169921875,1458.3610808455,4589,141.0816065393712,1479.262939453125,0.0,2.0,0.9629629629629629,27,0.8380524814062785,1.0,907.64599609375,1410.595947265625,1175.402702294686,414,100.87522058711009,1190.7149658203125,9.800000190734863,26.0,21.54951690821256,414,3.516206398865532,22.700000762939453
NARIÑO,EL ROSARIO,1.8450962623662925,-77.43825818193466,719.177001953125,964.625,901.8600740740741,6750,26.640243171607995,900.7069702148438,372.19000244140625,1532.2239990234375,874.2365925925926,6750,286.7479877586034,764.833984375,1037.675048828125,2029.3289794921875,1568.0531851851852,6750,212.29136525908334,1516.883056640625,1038.0400390625,2032.615966796875,1568.7737777777777,6750,213.14418444896225,1517.248046875,0.0,3.0,1.025,40,1.0603655030224248,1.0,988.0009765625,1604.177978515625,1257.9773671096345,602,165.2056660619326,1207.698974609375,15.399999618530273,26.100000381469727,21.91013191704734,602,2.593516099836341,22.299999237060547
NARIÑO,LA LLANADA,1.5540125318979017,-77.70317599481074,452.5450134277344,932.1179809570312,882.4874605678233,3170,33.122748940268686,889.0180053710938,288.9129943847656,1389.7760009765625,682.0388012618297,3170,262.35906161708505,567.41552734375,768.1209716796875,1855.10498046875,1374.96261829653,3170,182.78223117660687,1318.552001953125,768.4860229492188,1857.6619873046875,1375.2769716088328,3170,183.33801951141754,1318.552001953125,0.0,2.0,0.7058823529411765,17,0.6655122646461624,1.0,886.4619750976562,1498.2559814453125,1117.3894736842105,285,154.2357004891577,1054.47705078125,10.399999618530273,26.399999618530273,20.13017578125,285,4.161351170028867,20.799999237060547
NARIÑO,LOS ANDES,1.6726004345186427,-77.71053875322309,621.2899780273438,967.9130249023438,895.3803032747218,12398,37.115997013192306,902.7155151367188,188.468994140625,1411.6910400390625,658.2430230682368,12398,258.61960694888614,579.6519775390625,817.0640258789062,1968.697998046875,1382.5979996773674,12398,203.4771108501298,1352.52099609375,817.4290161132812,1971.2540283203125,1382.8970801742216,12398,203.858775991548,1352.885986328125,0.0,3.0,1.1830985915492958,71,0.8608848895738662,1.0,829.1179809570312,1548.6600341796875,1112.9040358744394,1115,161.40616315189234,1081.8699951171875,9.600000381469727,26.299999237060547,22.03587443946188,1115,3.579203118223098,23.700000762939453
NARIÑO,POLICARPA,1.735351002528219,-77.48133924936572,769.5819702148438,969.739013671875,909.2828014184397,5640,30.84680070614914,912.760009765625,458.3890075683594,1589.2030029296875,900.5373226950354,5640,260.2304681405772,795.1489868164062,1192.541015625,2048.68701171875,1599.1124113475178,5640,189.5271221076717,1550.1209716796875,1192.906005859375,2052.340087890625,1599.7340425531916,5640,190.31199913671838,1550.4859619140625,0.0,3.0,1.1724137931034482,29,0.8737144454703398,1.0,1027.81396484375,1612.2139892578125,1282.107421875,512,147.22407291782773,1235.093017578125,15.5,26.100000381469727,22.1259765625,512,2.359556917769544,22.549999237060547
