Departamento,Municipio,DIF_min,DIF_max,DIF_mean,DIF_std,DIF_median,DNI_min,DNI_max,DNI_mean,DNI_std,DNI_median,GHI_min,GHI_max,GHI_mean,GHI_std,GHI_median,GTI_min,GTI_max,GTI_mean,GTI_std,GTI_median,OPTA_min,OPTA_max,OPTA_mean,OPTA_std,OPTA_median,PVOUT_min,PVOUT_max,PVOUT_mean,PVOUT_std,PVOUT_median,TEMP_min,TEMP_max,TEMP_mean,TEMP_std,TEMP_median
QUINDIO,CALARCA,788.5750122070312,1000.0540161132812,951.2831765935214,35.910796438683626,961.3380126953125,519.7509765625,1313.803955078125,887.948885405782,179.07209564477864,844.093017578125,1220.300048828125,1919.0240478515625,1586.167711598746,156.00839907096451,1549.0250244140625,1219.93505859375,1925.2330322265625,1587.694357366771,158.26181793651685,1549.7559814453125,3.0,6.0,4.555555555555555,0.8314794192830981,5.0,1076.7569580078125,1501.177978515625,1268.14794921875,107.10977428754796,1242.58056640625,9.399999618530273,24.100000381469727,20.438282012939453,3.5561592926135694,22.100000381469727
QUINDIO,CIRCASIA,967.1820068359375,997.8629760742188,989.8332979626485,6.9473507530451295,992.3839721679688,913.8560180664062,1234.9100341796875,1049.9650891341257,75.25523058907413,1037.31005859375,1604.9090576171875,1875.9239501953125,1725.439410016978,71.05015497560997,1723.7974853515625,1608.196044921875,1881.4029541015625,1728.3655560271648,71.89633009546499,1726.9019775390625,3.0,5.0,4.111111111111111,0.7370277311900888,4.0,1291.8890380859375,1473.7840576171875,1377.7640186915887,52.161297621465906,1378.0880126953125,19.399999618530273,22.799999237060547,21.493456118574766,0.734754199216413,21.600000381469727
QUINDIO,CORDOBA,644.666015625,991.6539916992188,923.0642418032787,44.40264124321822,920.064453125,390.4519958496094,1023.4310302734375,801.9234631147541,111.20220758994472,809.5764770507812,994.9409790039062,1706.0830078125,1485.9570696721312,93.78931669329765,1499.16845703125,996.4019775390625,1711.927001953125,1486.3555327868853,95.08869111839569,1498.9859619140625,3.0,6.0,4.5,0.8660254037844386,4.5,1048.633056640625,1323.666015625,1208.507886904762,64.36637741980078,1218.1090087890625,9.0,23.600000381469727,16.764762369791665,4.392764197813653,17.399999618530273
QUINDIO,FILANDIA,924.447998046875,1000.7849731445312,987.6695722501797,11.80824771215272,992.0189819335938,785.6530151367188,1228.7010498046875,1031.6075664989216,74.37048424256523,1034.7530517578125,1533.3199462890625,1874.8280029296875,1707.5420560747664,74.9359461521347,1721.0579833984375,1533.68505859375,1879.2110595703125,1710.0422358015817,75.82932320147032,1723.614990234375,3.0,4.0,3.6666666666666665,0.4714045207910317,4.0,1254.2679443359375,1479.262939453125,1367.826125,55.795476797146655,1379.5489501953125,18.799999237060547,21.799999237060547,20.455201171875,0.6509631270174442,20.5
QUINDIO,GENOVA,577.8259887695312,982.52197265625,899.2459037711313,39.99103819243545,900.7069702148438,376.572998046875,1055.20703125,779.6505851755527,113.59023745836618,776.8870239257812,904.3590087890625,1711.196044921875,1456.6234070221067,112.0020182074378,1437.6240234375,906.1849975585938,1714.4830322265625,1456.3747724317295,113.6408365350638,1436.89404296875,4.0,6.0,4.4,0.5830951894845301,4.0,1048.633056640625,1371.5140380859375,1195.5892600574712,73.87332845190562,1192.176025390625,7.400000095367432,23.5,15.756033360272989,4.552003814295021,16.600000381469727
QUINDIO,LA TEBAIDA,927.0040283203125,980.3309936523438,950.4987091222031,13.246192619007067,945.9979858398438,1230.5269775390625,1419.72705078125,1346.90834767642,52.1430937965153,1356.904052734375,1871.541015625,1994.9959716796875,1945.790877796902,35.32520397794027,1950.43505859375,1877.02001953125,2001.93505859375,1952.4206110154905,35.68947231363831,1957.009033203125,5.0,6.0,5.75,0.4330127018922193,6.0,1481.8189697265625,1576.7840576171875,1535.6516628440368,28.849732491427083,1535.510986328125,23.100000381469727,24.100000381469727,23.527522935779817,0.2778924937472701,23.399999618530273
QUINDIO,MONTENEGRO,928.8309936523438,989.4619750976562,956.1046062789501,16.51177161842843,950.7459716796875,1184.1400146484375,1443.468017578125,1354.8777663407102,63.51873242618252,1373.3399658203125,1840.4949951171875,2009.239990234375,1957.206381883685,40.115173414864344,1969.427978515625,1844.8780517578125,2016.1800537109375,1963.644235717962,40.687373721564015,1976.001953125,5.0,6.0,5.666666666666667,0.4714045207910317,6.0,1469.7659912109375,1587.010986328125,1549.258902616279,30.27202883555933,1558.886962890625,22.299999237060547,24.0,22.98721100563227,0.3419494858182276,22.899999618530273
QUINDIO,PIJAO,750.5889892578125,987.27099609375,911.2002468373959,36.62919180245574,909.1069946289062,447.4309997558594,1200.2120361328125,790.745911755631,108.15409224658022,769.5819702148438,1108.5340576171875,1839.7640380859375,1469.1497994446158,100.25441731298143,1448.58203125,1111.0909423828125,1844.14697265625,1469.9341252699785,101.15220810242283,1448.947021484375,3.0,6.0,3.9411764705882355,0.9374927912064251,4.0,1103.4200439453125,1440.1810302734375,1206.342998281787,66.55816626005875,1189.6190185546875,6.400000095367432,23.899999618530273,15.61168384879725,4.747392170861865,15.800000190734863
QUINDIO,QUIMBAYA,911.2990112304688,998.22802734375,959.2474093264249,20.01946609264956,958.416015625,1014.6649780273438,1458.0780029296875,1331.0392918825562,83.26298213192374,1338.6409912109375,1735.66796875,2012.1619873046875,1940.1899827288428,54.33109069145316,1949.3389892578125,1741.511962890625,2019.467041015625,1946.2580598733448,55.26323279058175,1955.5489501953125,5.0,6.0,5.454545454545454,0.4979295977319692,5.0,1420.822021484375,1592.85498046875,1540.7074878246754,40.086787178010105,1547.929443359375,21.399999618530273,23.700000762939453,22.413636046570616,0.5082524080672199,22.399999618530273
QUINDIO,SALENTO,744.0139770507812,993.114990234375,909.6907399202481,40.8654004122059,910.2030029296875,547.875,1080.0439453125,866.2748670801949,78.97366922012132,869.2949829101562,1176.469970703125,1664.81005859375,1511.1056712450154,68.24498883683525,1512.3175048828125,1175.3740234375,1667.7320556640625,1512.4246787771378,68.73385190257224,1513.9610595703125,3.0,6.0,3.8333333333333335,0.7453559924999298,4.0,1124.969970703125,1320.7440185546875,1238.2063106796118,38.165841593100005,1238.3804931640625,2.299999952316284,22.5,15.927184466019417,4.507188298712973,16.799999237060547
RISARALDA,PEREIRA,683.3829956054688,995.3060302734375,922.6578416540596,41.91420817861314,929.926025390625,493.4530029296875,1588.4720458984375,1239.4029248613213,235.13210127736033,1293.3499755859375,1035.4840087890625,2088.5,1822.4889056984366,211.57427250047581,1898.5699462890625,1036.5789794921875,2098.361083984375,1828.751134644478,214.7070210213048,1906.4224853515625,3.0,7.0,5.348837209302325,1.1182153748996566,6.0,1020.8740234375,1657.1390380859375,1467.8599228611502,146.55339924737515,1519.43994140625,1.100000023841858,23.299999237060547,19.33071638323983,5.31480463572805,21.399999618530273
RISARALDA,APIA,847.7449951171875,965.3560180664062,919.5947724948875,19.387615131130506,918.968994140625,718.81201171875,1466.114013671875,1150.7313394683026,183.4988624377218,1172.8179931640625,1394.8900146484375,2006.3179931640625,1775.0054959100205,146.24401565965846,1793.925537109375,1398.907958984375,2014.718994140625,1780.239008179959,148.3582273639357,1799.0390625,3.0,6.0,4.555555555555555,0.8314794192830981,5.0,1196.1939697265625,1601.6209716796875,1444.1421428571427,107.42057019386277,1461.0,10.800000190734863,21.899999618530273,17.806284877232144,1.959508830646805,17.899999618530273
RISARALDA,BALBOA,853.5889892578125,922.9869995117188,894.2819131832797,8.935897682453183,891.5750122070312,1244.0419921875,1569.114013671875,1457.9001607717041,73.27322650626061,1464.6529541015625,1847.800048828125,2074.985107421875,2011.5575562700965,42.744707283455014,2018.0059814453125,1859.1219482421875,2085.576904296875,2020.8882636655949,44.050440007274425,2027.8680419921875,5.0,7.0,6.090909090909091,0.51425947722658,6.0,1544.6419677734375,1644.720947265625,1608.5557878521126,26.77038116804057,1615.6834716796875,18.799999237060547,23.200000762939453,21.487323599801936,1.1548952939205634,21.5
RISARALDA,BELEN DE UMBRIA,829.8480224609375,970.833984375,911.6400679117148,22.108316091762564,912.0289916992188,693.6099853515625,1566.5570068359375,1281.106960950764,215.62143114375394,1329.510009765625,1402.56005859375,2062.56689453125,1870.098896434635,157.26238328410085,1910.8055419921875,1407.6739501953125,2073.52392578125,1877.3113327674023,159.66275760515913,1917.7449951171875,3.0,7.0,5.285714285714286,1.1605769149479945,6.0,1186.33203125,1641.0679931640625,1511.8192172897195,112.09999491038946,1542.4510498046875,13.399999618530273,22.399999618530273,19.272896739924064,1.888606767163468,19.650001525878906
RISARALDA,DOSQUEBRADAS,909.8380126953125,974.4869995117188,952.0176809210526,8.44995678808972,952.93701171875,834.2310180664062,1243.31103515625,1068.921326754386,90.57454593977765,1063.060546875,1553.04296875,1847.43505859375,1721.5165844298247,68.38778861802993,1721.7889404296875,1560.7130126953125,1855.8349609375,1727.7702850877192,69.70040999711004,1727.81494140625,5.0,6.0,5.5,0.5,5.5,1290.06298828125,1476.7060546875,1386.591463414634,50.16968841062605,1386.489013671875,17.799999237060547,21.700000762939453,20.515854254001525,1.0449028540075356,20.849998474121094
RISARALDA,GUATICA,885.7310180664062,964.260009765625,936.703397873956,15.179618389804734,938.6920166015625,1011.3770141601562,1458.8079833984375,1226.199126803341,73.23182294069318,1231.623046875,1658.5999755859375,1956.279052734375,1824.5241078208048,50.85248499503568,1830.2679443359375,1660.426025390625,1964.31396484375,1831.0018982536067,51.14535119413487,1835.0159912109375,5.0,6.0,5.25,0.4330127018922193,5.0,1392.3330078125,1570.2099609375,1485.690438034188,32.94936958080262,1488.39404296875,14.399999618530273,21.100000381469727,17.404273921607906,1.345164980030727,17.100000381469727
RISARALDA,LA CELIA,286.3559875488281,974.1220092773438,915.4553645401822,47.58418694453947,920.4299926757812,99.71299743652344,1389.7760009765625,1153.0282725766363,166.07028743241116,1194.3680419921875,386.0690002441406,1962.85400390625,1800.0180198840098,151.8348315479163,1840.4949951171875,387.5299987792969,1972.7149658203125,1805.870753935377,152.47616815493075,1845.6080322265625,3.0,5.0,4.166666666666667,0.8975274678557508,4.5,832.405029296875,1561.8089599609375,1461.2468171296296,101.02446911354137,1493.324951171875,14.800000190734863,21.399999618530273,19.287037037037038,1.1634155365065943,19.399999618530273
RISARALDA,LA VIRGINIA,879.8870239257812,911.2990112304688,894.8969634433962,4.77181279804727,894.1320190429688,1315.9959716796875,1550.85205078125,1489.645341981132,46.28630040174291,1499.533935546875,1923.041015625,2061.10595703125,2027.1650943396226,25.4978612100741,2033.529541015625,1932.5379638671875,2072.427978515625,2038.1959021226414,25.44969692187625,2043.7564697265625,7.0,7.0,7.0,0.0,7.0,1576.7840576171875,1632.66796875,1611.7521587171052,15.003399698775553,1617.875,21.799999237060547,23.299999237060547,22.786842747738486,0.43478422190496746,22.899999618530273
RISARALDA,MARSELLA,883.5399780273438,987.27099609375,926.3873456790124,22.095754547580366,921.5260009765625,828.7520141601562,1474.1490478515625,1266.2055041152264,149.31422482937325,1303.2120361328125,1582.6280517578125,2015.81494140625,1880.3140432098764,101.45947500148141,1904.596435546875,1580.43701171875,2026.406982421875,1887.8639403292182,103.9446066587475,1913.1800537109375,4.0,7.0,6.166666666666667,0.8975274678557507,6.0,1324.39599609375,1605.2740478515625,1507.8006683526012,73.00344776086946,1526.3800048828125,17.700000762939453,23.299999237060547,21.026590159862717,1.474950204566922,21.0
RISARALDA,MISTRATO,678.2689819335938,992.0189819335938,921.3789173789174,37.244826137974144,928.8309936523438,332.37799072265625,1420.822021484375,719.6381766381767,157.642552848838,699.8189697265625,978.8699951171875,1936.5560302734375,1454.037037037037,134.55763560948725,1441.2760009765625,982.8880004882812,1948.2440185546875,1456.4924704924706,135.43633603254744,1443.10302734375,1.0,6.0,3.225,1.0121141239998581,3.0,905.4550170898438,1564.0,1182.5540463525836,100.15450891340524,1171.7220458984375,10.300000190734863,25.100000381469727,19.367629772986323,3.2130434190198036,19.600000381469727
RISARALDA,PUEBLO RICO,291.8349914550781,1000.4199829101562,928.6264216972878,47.16403571464133,937.9619750976562,75.60700225830078,1124.60498046875,673.1824771903512,145.60545825624808,674.6170043945312,372.19000244140625,1753.199951171875,1421.6802899637546,146.36245392401398,1451.8690185546875,369.99798583984375,1754.2960205078125,1422.1382327209099,148.1372430360469,1452.5989990234375,2.0,5.0,3.888888888888889,0.8748897637790901,4.0,771.0430297851562,1399.27294921875,1153.5234375,106.886975545124,1169.1650390625,7.599999904632568,26.899999618530273,20.69888916015625,3.4596561577104277,20.799999237060547
RISARALDA,QUINCHIA,807.5679931640625,964.989990234375,924.8227571115974,19.937821183665193,926.2739868164062,1001.1500244140625,1503.0040283203125,1301.4287472647702,85.69915135772811,1285.31494140625,1648.738037109375,2046.8609619140625,1901.4753829321662,65.51612786981731,1891.6300048828125,1660.7919921875,2061.470947265625,1910.6263676148797,67.28611874119719,1899.4825439453125,5.0,7.0,5.7,0.6403124237432849,6.0,1462.095947265625,1612.9439697265625,1533.3352185582821,36.45186221849108,1525.2840576171875,14.800000190734863,24.899999618530273,19.719630703604295,2.502020251153075,19.399999618530273
RISARALDA,SANTA ROSA DE CABAL,697.9929809570312,978.8699951171875,902.17710979396,44.74954716653672,901.072021484375,374.74700927734375,1202.7679443359375,842.805955405024,148.75696804478946,838.97900390625,1022.3350219726562,1818.2149658203125,1462.0838272650296,149.50821869745184,1450.77294921875,1029.2750244140625,1823.3280029296875,1464.313858312165,151.16159520540734,1453.6949462890625,2.0,6.0,4.365853658536586,1.0062268948651838,4.0,930.656982421875,1444.56396484375,1202.0309087363494,107.96596564733964,1189.9840087890625,2.5,22.399999618530273,15.782683612031981,5.130490268123973,17.600000381469727
RISARALDA,SANTUARIO,288.1820068359375,972.2960205078125,911.6517893043828,39.40903353640951,913.125,78.16400146484375,1549.0250244140625,1131.721552070768,254.29810309265463,1145.4239501953125,366.71099853515625,2060.010009765625,1761.3069963811822,211.54628378630701,1794.4730224609375,368.9020080566406,2071.3330078125,1766.7137112987534,214.17648340742025,1800.3170166015625,2.0,7.0,4.571428571428571,1.5907898179514348,5.0,878.791015625,1631.2060546875,1433.3930995475114,144.111712615141,1462.4610595703125,9.100000381469727,23.299999237060547,18.421720340780542,3.428451432122412,19.100000381469727
ANTIOQUIA,MEDELLIN,835.6920166015625,979.2349853515625,910.5518367346939,22.108940335989125,907.281005859375,786.0180053710938,1610.386962890625,1314.6688775510204,153.783045066992,1345.2159423828125,1530.031982421875,2030.06005859375,1867.8328571428572,95.1701277497627,1887.612060546875,1531.4930419921875,2044.6700439453125,1875.6167346938776,97.33181951232947,1893.821044921875,5.0,7.0,6.04,0.6621178142898739,6.0,1334.258056640625,1658.5999755859375,1512.9402298850575,66.693047439647,1526.0140380859375,11.699999809265137,22.0,17.667587104885058,2.498768914291974,17.799999237060547
ANTIOQUIA,CIUDAD BOLIVAR,767.7559814453125,977.0440063476562,888.1025565677344,33.26014821905165,882.4439697265625,544.2219848632812,1678.323974609375,1260.2245077872465,290.664477934724,1322.5699462890625,1188.157958984375,2110.780029296875,1850.3051719071407,207.0626179506394,1904.0479736328125,1197.2900390625,2126.85107421875,1858.36967381722,212.39866398823074,1914.2750244140625,5.0,7.0,6.444444444444445,0.5983516452371671,6.5,1104.5159912109375,1678.68896484375,1496.7237704918032,151.80269467606482,1539.89404296875,12.100000381469727,23.899999618530273,19.9,2.376165752195342,20.100000381469727
ANTIOQUIA,BRICEÑO,779.4439697265625,993.47998046875,922.9525116941224,27.603621621992698,926.6389770507812,672.4249877929688,1392.3330078125,1040.8125889770185,145.00572141588947,1049.72802734375,1377.7230224609375,1958.8360595703125,1709.8497051047386,109.35561138589556,1706.81298828125,1376.261962890625,1973.446044921875,1717.8712629652227,113.36211959595103,1714.8489990234375,6.0,9.0,7.620689655172414,0.9618155642056105,8.0,1189.9840087890625,1540.989990234375,1381.758688340807,82.37059801835827,1386.3065185546875,13.199999809265137,25.600000381469727,20.511885159753362,2.7237812772009007,20.700000762939453
ANTIOQUIA,BURITICA,606.3150024414062,957.6859741210938,893.7444587906176,22.432204902241114,894.4970092773438,603.3930053710938,1489.489990234375,1190.7026038304282,88.86716776969318,1197.655029296875,1157.842041015625,1990.612060546875,1808.6488056810845,73.52058733050598,1816.7540283203125,1142.136962890625,2003.031005859375,1820.7893264471702,75.08640304194562,1827.7110595703125,7.0,9.0,7.703703703703703,0.6562979683951612,8.0,1351.06005859375,1585.550048828125,1460.9500899280577,41.96702688202202,1464.6529541015625,12.600000381469727,26.899999618530273,20.09904264088729,3.277435206885744,19.899999618530273
ANTIOQUIA,CACERES,899.6110229492188,1010.64697265625,965.1540027689551,13.286279448270683,963.530029296875,781.27001953125,1384.6629638671875,1223.7902923690854,103.05745644630272,1265.9560546875,1527.8409423828125,1964.6800537109375,1877.0248391562832,65.20551798996927,1905.14404296875,1539.529052734375,1986.9599609375,1893.3059695414936,68.0479626835439,1922.31103515625,7.0,10.0,8.817518248175183,0.4713542858675311,9.0,1294.446044921875,1546.833984375,1485.119575045208,44.87303635294292,1503.0040283203125,21.700000762939453,27.700000762939453,26.408001808318264,1.2040821671836575,26.899999618530273
ANTIOQUIA,BETULIA,786.0180053710938,943.8060302734375,890.9345220695703,16.45648582459788,891.9400024414062,1116.2039794921875,1595.4119873046875,1366.1878105817013,92.19193290303006,1363.113037109375,1654.58203125,2054.531005859375,1935.020023384975,66.49436515720635,1932.5379638671875,1654.58203125,2069.8720703125,1944.5656240865244,69.06797119943025,1940.93896484375,6.0,8.0,6.8,0.6782329983125268,7.0,1471.592041015625,1649.10400390625,1557.673139158576,38.667007317450114,1557.426025390625,11.899999618530273,26.299999237060547,19.88284726436084,2.633687134363102,19.600000381469727
ANTIOQUIA,BETANIA,593.166015625,972.6610107421875,899.8164543524416,27.879935346383583,897.4190063476562,345.5260009765625,1546.10302734375,1095.704246284501,285.3126964623245,1130.448974609375,916.4119873046875,2039.1910400390625,1717.7052016985137,230.1369409958872,1776.9410400390625,927.0040283203125,2051.60888671875,1724.4259023354564,233.05888243440765,1783.1500244140625,5.0,7.0,6.0,0.9258200997725514,6.0,1124.239990234375,1627.553955078125,1402.5565956221199,162.698853757193,1447.8509521484375,8.899999618530273,22.700000762939453,18.168664044498847,3.488220344186884,19.600000381469727
ANTIOQUIA,BELLO,781.635009765625,961.7030029296875,885.60435007768,25.176833673583417,885.0009765625,1099.7679443359375,1639.6070556640625,1439.8710512687726,103.43734668960091,1472.68798828125,1729.458984375,2024.2159423828125,1935.8632832729156,65.80674996291818,1959.2010498046875,1729.823974609375,2035.1729736328125,1945.620921802175,68.3514378944841,1968.697998046875,5.0,7.0,6.363636363636363,0.6428243465332251,6.0,1444.197998046875,1661.156982421875,1572.45411849711,46.22193432393638,1583.3590087890625,11.800000190734863,21.600000381469727,16.649133230220375,2.8329729538999158,15.199999809265137
ANTIOQUIA,BELMIRA,864.5469970703125,960.2420043945312,917.8565605590062,12.980961170584074,915.6820068359375,866.3729858398438,1416.073974609375,1258.7807971014493,77.93314611523402,1264.8609619140625,1519.43994140625,1902.2220458984375,1793.481625258799,56.02409473138453,1799.5870361328125,1526.7449951171875,1913.1800537109375,1801.524844720497,57.22423806905745,1807.987060546875,5.0,7.0,6.333333333333333,0.5634361698190111,6.0,1360.9219970703125,1560.7130126953125,1480.5387961647727,40.87808184940421,1484.740966796875,10.899999618530273,15.800000190734863,13.59403436834162,1.1081022228838382,13.850000381469727
ANTIOQUIA,BARBOSA,836.7880249023438,937.5969848632812,898.905425492382,21.001949699487874,904.3590087890625,1150.1719970703125,1629.0150146484375,1395.9563359345968,98.92503563622829,1392.697998046875,1753.199951171875,2037.364013671875,1927.3734671125976,55.63847022456916,1927.0589599609375,1748.8170166015625,2050.87890625,1935.7432181345225,60.45100927254397,1935.824951171875,5.0,7.0,6.266666666666667,0.8537498983243799,7.0,1458.8079833984375,1674.3060302734375,1560.2218875502008,47.63815537583134,1554.1390380859375,13.300000190734863,21.299999237060547,17.88313409889558,2.1365899267909727,18.100000381469727
ANTIOQUIA,ARMENIA,840.0750122070312,921.8909912109375,886.0012135922331,13.13461865962488,886.0969848632812,1207.5159912109375,1563.27001953125,1443.634882108183,62.51561793649646,1458.260498046875,1827.7110595703125,2062.931884765625,2000.486997226075,41.74781821387403,2009.970947265625,1836.112060546875,2078.637939453125,2013.7555478502081,42.7342168658172,2023.8499755859375,7.0,8.0,7.5,0.5,7.5,1508.4820556640625,1642.1639404296875,1585.21923828125,24.44012058802288,1589.0205078125,18.899999618530273,26.299999237060547,23.283594131469727,1.8670572259555167,23.299999237060547
ANTIOQUIA,ARGELIA,815.2379760742188,954.3980102539062,902.0361934477379,21.720400497184855,903.9940185546875,1030.0050048828125,1528.571044921875,1298.0990639625586,101.98935076939104,1290.7939453125,1638.14599609375,2052.705078125,1893.85631825273,77.53511610383515,1895.281982421875,1648.738037109375,2062.200927734375,1900.4932917316692,79.39603974399698,1902.9520263671875,3.0,6.0,4.5625,1.0588171466310885,4.5,1400.7340087890625,1630.4759521484375,1528.0443162020906,48.576612299715784,1530.031982421875,11.699999809265137,24.799999237060547,18.91219444141986,2.9247992041601645,18.899999618530273
ANTIOQUIA,ARBOLETES,927.0040283203125,987.27099609375,976.9787878787879,8.04902052356608,978.5050048828125,995.3060302734375,1314.5350341796875,1110.5226262626263,48.45264576859173,1107.802978515625,1715.2139892578125,1897.8389892578125,1776.8444444444444,29.664255962622637,1776.2110595703125,1732.0159912109375,1926.3289794921875,1797.2315151515152,31.862590093634473,1796.300048828125,10.0,11.0,10.321428571428571,0.4670248868079293,10.0,1375.89697265625,1520.9010009765625,1417.6785313901346,26.246225863871366,1414.97802734375,25.700000762939453,27.100000381469727,26.752351632567265,0.24664800786161586,26.799999237060547
ANTIOQUIA,ANZA,837.8839721679688,937.9619750976562,891.4087384431853,13.103775218353132,891.9400024414062,971.9299926757812,1570.574951171875,1407.7426185505517,92.05655813850213,1431.4150390625,1635.5899658203125,2068.0458984375,1964.0375782881001,72.91389761178381,1986.594970703125,1648.008056640625,2084.115966796875,1976.1943036087087,74.9450819429333,1999.7440185546875,5.0,8.0,7.2105263157894735,0.8931875130777442,7.0,1442.3719482421875,1648.373046875,1571.694950331126,40.91318160562902,1582.262939453125,13.300000190734863,26.899999618530273,21.111258601510762,3.435152162236591,21.200000762939453
ANTIOQUIA,SANTAFE DE ANTIOQUIA,810.85498046875,943.4409790039062,895.5474909090909,15.617230395237602,896.323974609375,784.9219970703125,1564.365966796875,1339.1466181818182,144.2938067645019,1366.0350341796875,1496.428955078125,2078.637939453125,1909.8766545454546,120.59501155621905,1934.364013671875,1503.0040283203125,2094.708984375,1921.4356363636364,124.16625558490222,1946.4169921875,5.0,8.0,7.184210526315789,0.8842261903374443,7.0,1283.488037109375,1627.9189453125,1529.453125,69.49078920846573,1548.4775390625,10.699999809265137,27.5,21.312421244959676,4.17196756860184,21.799999237060547
ANTIOQUIA,ANORI,755.3369750976562,1004.802978515625,949.7165243704744,30.151337411714856,952.93701171875,659.6420288085938,1467.208984375,1090.5538744191074,149.41793419950847,1085.887939453125,1382.8360595703125,1985.4990234375,1775.388630714363,100.98810648322448,1773.654052734375,1389.7760009765625,1997.552001953125,1783.8925753809576,104.10351981161743,1781.68994140625,5.0,9.0,6.94392523364486,1.0663219666058028,7.0,1237.467041015625,1589.9329833984375,1425.6431148526758,75.2189097969801,1425.2060546875,16.399999618530273,26.700000762939453,21.80781625826819,2.5120920489835314,21.899999618530273
ANTIOQUIA,ANGOSTURA,809.0289916992188,936.135986328125,902.3302886783943,24.01457460431302,906.551025390625,1130.083984375,1579.7060546875,1363.6558412268832,107.83346497796417,1341.927978515625,1737.1290283203125,2032.9820556640625,1889.351601262968,81.40362532733762,1876.1064453125,1747.35595703125,2045.0350341796875,1897.9093369418133,83.27514508151607,1883.0465087890625,6.0,8.0,6.703703703703703,0.7104935590092918,7.0,1456.251953125,1638.511962890625,1542.2885101010102,54.294008602998794,1530.032470703125,13.100000381469727,20.100000381469727,16.22323330965909,1.9769161692148398,16.299999237060547
ANTIOQUIA,ANGELOPOLIS,804.64599609375,970.468994140625,913.4593691369606,26.2061969638198,915.864501953125,918.60400390625,1501.177978515625,1233.874530956848,126.77477831236256,1246.050537109375,1581.1669921875,2021.6590576171875,1841.2871716697937,92.12855829833892,1852.9129638671875,1582.9940185546875,2034.4420166015625,1850.5189962476547,94.14159227777546,1860.0355224609375,6.0,7.0,6.333333333333333,0.4714045207910317,6.0,1348.137939453125,1587.376953125,1489.0570790816328,57.093266052322434,1494.785400390625,13.100000381469727,23.299999237060547,18.839795170998087,2.417780117392414,18.950000762939453
ANTIOQUIA,ANDES,795.1489868164062,969.739013671875,909.1179946626,24.580301775981024,909.4719848632812,542.7620239257812,1453.6949462890625,997.9287075867328,247.49627345171237,942.5274658203125,1203.133056640625,1980.385986328125,1639.9088829584446,199.31692304205768,1627.9189453125,1204.593994140625,1993.5340576171875,1643.9656881433473,203.1331860886379,1630.8409423828125,3.0,7.0,5.357142857142857,1.3420210162897097,5.0,1101.22900390625,1573.4969482421875,1343.344414893617,144.07219597062,1331.153564453125,9.600000381469727,22.0,17.044894863696808,2.8058686911845134,17.600000381469727
ANTIOQUIA,AMALFI,752.4149780273438,1004.072021484375,943.7503790750569,30.7656994832548,950.3800048828125,594.2620239257812,1540.6240234375,1159.091483447056,139.51115276067014,1170.991943359375,1285.6800537109375,2024.5810546875,1817.3343442001517,87.3224551402623,1828.0760498046875,1288.60205078125,2037.72998046875,1824.7404599444023,89.76636424379645,1835.3809814453125,4.0,9.0,6.370786516853933,1.1155894544273177,6.0,1195.4630126953125,1628.6500244140625,1461.8073684210526,67.24736911401187,1472.322998046875,15.699999809265137,25.899999618530273,20.666666666666668,2.505301983176951,20.5
ANTIOQUIA,AMAGA,833.8660278320312,947.093017578125,896.7451484018264,18.470961185665537,897.0540161132812,1070.1820068359375,1562.905029296875,1377.1442922374429,73.0862783754139,1378.4539794921875,1715.9439697265625,2065.85400390625,1940.833105022831,48.47819634487842,1939.843017578125,1727.6319580078125,2079.73291015625,1951.6408675799087,49.85821663459003,1950.43505859375,6.0,7.0,6.666666666666667,0.4714045207910317,7.0,1473.052978515625,1624.2669677734375,1554.7269736842106,31.08264487098095,1557.426025390625,17.100000381469727,24.5,20.67263055098684,1.6660980134050054,20.799999237060547
ANTIOQUIA,ALEJANDRIA,889.7490234375,957.6859741210938,930.833703374778,11.291593331869521,933.5789794921875,1163.68603515625,1561.4439697265625,1333.2069271758437,82.33796544638717,1334.258056640625,1825.154052734375,2026.406982421875,1922.197158081705,44.852482531644746,1923.77197265625,1830.998046875,2035.1729736328125,1927.6163410301954,45.72989206082339,1928.885009765625,4.0,6.0,4.9,0.7000000000000001,5.0,1489.489990234375,1635.9549560546875,1551.5045529801325,33.7868934796277,1551.217041015625,15.399999618530273,19.799999237060547,18.106623163286425,1.174715387632202,18.100000381469727
ANTIOQUIA,ABRIAQUI,772.5040283203125,943.0759887695312,895.3085422589817,19.16159674950689,897.0540161132812,603.7579956054688,1284.218994140625,1053.427500646162,110.25462929003082,1053.7459716796875,1311.613037109375,1842.321044921875,1659.2289997415353,96.41495274259758,1660.7919921875,1304.6729736328125,1851.8179931640625,1664.3750323080899,98.7172787172836,1665.5400390625,6.0,8.0,6.666666666666667,0.74535599249993,6.5,1146.154052734375,1481.8189697265625,1364.8167613636363,69.2555538431689,1365.304443359375,10.899999618530273,20.399999618530273,16.126420454545453,1.9390457292833065,16.399999618530273
